,file,index,start,end,label2a,label2b,label6,label7,split
17071,cZVM4svwE90,17,167.59047619,177.151020408,1,1,0,1,0
17072,cZVM4svwE90,18,176.649886621,185.262585034,1,1,0,2,0
17073,cZVM4svwE90,19,184.611791383,187.996371882,1,1,0,1,0
17074,cZVM4svwE90,20,5.08979591837,9.74149659864,1,0,0,0,0
17075,cZVM4svwE90,21,9.30022675737,15.9573696145,1,1,0,1,0
17076,cZVM4svwE90,22,14.9573696145,19.5392290249,1,1,0,1,0
17077,cZVM4svwE90,23,19.1578231293,26.1741496599,1,1,0,1,0
17078,cZVM4svwE90,24,25.7628117914,31.0630385488,1,1,0,1,0
17079,cZVM4svwE90,25,30.452154195,33.2081632653,1,0,0,0,0
17080,cZVM4svwE90,26,32.5074829932,35.1936507937,1,1,0,1,0
17081,c_FJuhSte8Q,0,4.222,10.769,1,1,0,2,0
17082,c_FJuhSte8Q,1,93.609,105.155,1,1,0,2,0
17083,c_FJuhSte8Q,2,104.504,109.305,1,1,0,1,0
17084,c_FJuhSte8Q,3,108.774,116.289,1,1,0,3,0
17085,c_FJuhSte8Q,4,10.418,17.494,1,1,0,3,0
17086,c_FJuhSte8Q,5,17.152,33.677,1,1,0,1,0
17087,c_FJuhSte8Q,6,40.529,47.107,0,-1,0,-1,0
17088,c_FJuhSte8Q,7,46.625,55.448,0,-1,1,-1,0
17089,c_FJuhSte8Q,8,55.236,65.874,1,1,0,2,0
17090,c_FJuhSte8Q,9,65.243,77.717,1,1,0,2,0
17091,c_FJuhSte8Q,10,77.495,94.609,1,1,0,2,0
17092,caLWajc18Y4,0,5.25941043084,9.62176870748,1,1,0,1,0
17093,caLWajc18Y4,1,65.2630385488,75.0231292517,1,1,0,2,0
17094,caLWajc18Y4,2,74.0231292517,82.9052154195,1,1,0,2,0
17095,caLWajc18Y4,3,9.4,19.7287981859,1,1,0,1,0
17096,caLWajc18Y4,4,19.1179138322,27.5111111111,1,1,0,1,0
17097,caLWajc18Y4,5,27.1097505669,33.6970521542,1,1,0,1,0
17098,caLWajc18Y4,6,33.2258503401,39.7133786848,1,0,0,0,0
17099,caLWajc18Y4,7,39.4716553288,44.9414965986,1,1,0,1,0
17100,caLWajc18Y4,8,44.4303854875,49.8802721088,1,1,0,1,0
17101,caLWajc18Y4,9,49.4589569161,57.0240362812,1,0,0,0,0
17102,caLWajc18Y4,10,56.243537415,65.4448979592,1,0,4,0,0
17103,ce1ObTPlI38,0,4.53219954649,12.0850340136,1,1,0,2,0
17104,ce1ObTPlI38,1,19.4682539683,29.4755102041,0,-1,3,-1,0
17105,cfX_iuhCbRY,0,3.962,8.983,1,1,0,1,0
17106,cfX_iuhCbRY,1,8.093,16.486,1,1,0,1,0
17107,cfX_iuhCbRY,2,15.795,29.347,1,1,1,1,0
17108,cfX_iuhCbRY,3,31.24,38.237,1,0,0,0,0
17109,cfX_iuhCbRY,4,40.539,48.114,0,-1,5,-1,0
17110,cfX_iuhCbRY,5,55.166,58.381,1,1,0,2,0
17111,cia8OM3Oe7Q,0,0.0,12.675,1,1,0,2,2
17112,cjgq9d8Zn9g,0,0.0,5.84,1,1,0,1,0
17113,cjgq9d8Zn9g,1,5.16,17.274,1,1,5,1,0
17114,cjgq9d8Zn9g,2,16.773,22.073,1,0,0,0,0
17115,cjgq9d8Zn9g,3,21.193,33.049,1,0,0,0,0
17116,cjgq9d8Zn9g,4,32.887,37.688,1,1,0,1,0
17117,cjgq9d8Zn9g,5,37.097,48.883,1,1,0,2,0
17118,cjgq9d8Zn9g,6,47.883,54.33,1,1,0,2,0
17119,cl1DNRGX578,0,13.62,26.034,0,-1,1,-1,0
17120,cl1DNRGX578,1,45.488,54.629,0,-1,1,-2,0
17121,cl1DNRGX578,2,63.637,72.06,0,-1,0,-1,0
17122,cmJW6mkspkI,0,0.0,7.806,1,1,0,3,0
17123,cmJW6mkspkI,1,6.806,11.946,1,1,0,2,0
17124,cml9rShionM,0,77.7757369615,91.6641723356,1,0,0,0,2
17125,cml9rShionM,1,91.6641723356,103.457369615,1,1,2,1,2
17126,cml9rShionM,2,114.991156463,136.093197279,1,0,0,0,2
17127,cml9rShionM,3,26.8614512472,31.0619047619,0,-1,1,-1,2
17128,cml9rShionM,4,45.8383219955,54.50861678,1,0,1,0,2
17129,cml9rShionM,5,59.5770975057,65.4637188209,1,0,1,0,2
17130,cml9rShionM,6,65.4637188209,73.4755102041,1,0,0,0,2
17131,cn0WZ8-0Z1Y,0,49.22,54.36,1,1,0,1,2
17132,cn0WZ8-0Z1Y,1,11.455,14.59,1,1,3,1,2
17133,cn0WZ8-0Z1Y,2,13.59,18.841,0,-1,0,-1,2
17134,cn0WZ8-0Z1Y,3,17.841,21.834,1,1,0,1,2
17135,cn0WZ8-0Z1Y,4,20.834,29.926,0,-1,2,-1,2
17136,cn0WZ8-0Z1Y,5,28.926,37.518,0,-1,4,-1,2
17137,cn0WZ8-0Z1Y,6,36.518,40.591,1,1,0,1,2
17138,cn0WZ8-0Z1Y,7,39.591,42.337,1,1,0,1,2
17139,cn0WZ8-0Z1Y,8,41.367,50.22,0,-1,0,-2,2
17140,cnllFPRyBFs,0,-0.487528344671,8.03537414966,1,0,0,0,0
17141,cnllFPRyBFs,1,37.7256235828,40.0027210884,1,0,0,0,0
17142,cnllFPRyBFs,2,39.8408163265,50.9378684807,1,0,0,0,0
17143,ctAZf4sMBUQ,0,0.0,11.946,1,1,0,2,2
17144,ctAZf4sMBUQ,1,11.455,26.074,1,1,0,2,2
17145,ctAZf4sMBUQ,2,83.831,110.493,1,1,0,2,2
17146,ctMCSUT2LlQ,0,0.0,2.458,0,-1,1,-1,0
17147,ctMCSUT2LlQ,1,1.987,8.933,0,-1,1,-1,0
17148,ctMCSUT2LlQ,2,8.732,12.316,0,-1,1,-1,0
17149,ctMCSUT2LlQ,3,22.68,28.12,1,0,1,0,0
17150,ctMCSUT2LlQ,4,27.539,31.522,0,-1,1,-1,0
17151,ctMCSUT2LlQ,5,30.602,43.036,1,1,1,1,0
17152,ctMCSUT2LlQ,6,42.066,47.536,1,0,0,0,0
17153,ctMCSUT2LlQ,7,47.164,54.639,0,-1,1,-1,0
17154,cuR-l2qCxBc,0,0.0,6.319,1,1,0,1,3
17155,cuR-l2qCxBc,1,5.319,10.081,1,1,0,1,3
17156,cuR-l2qCxBc,2,9.909,18.023,1,0,0,0,3
17157,cuR-l2qCxBc,3,17.601,22.902,1,1,0,2,3
17158,cuR-l2qCxBc,4,22.74,29.068,1,1,0,1,3
17159,cuR-l2qCxBc,5,28.806,40.671,1,1,0,3,3
17160,cuR-l2qCxBc,6,40.2,44.752,1,0,0,0,3
17161,cuR-l2qCxBc,7,44.371,49.192,1,1,0,1,3
17162,cuR-l2qCxBc,8,48.701,52.165,1,1,0,2,3
17163,cyOSDKOxb1o,0,11.156,16.446,1,1,0,1,0
17164,cyOSDKOxb1o,1,18.25,28.299,1,0,0,0,0
17165,cyOSDKOxb1o,2,27.389,42.088,1,1,0,2,0
17166,cyu1HhakSaQ,0,23.268,37.159,1,1,0,2,0
17167,d-Uw_uZyUys,0,1.64761904762,8.25487528345,0,-1,2,-1,2
17168,d-Uw_uZyUys,1,8.65170068027,53.0630385488,0,-1,2,-3,2
17169,d-Uw_uZyUys,2,52.0630385488,101.213605442,0,-1,2,-1,2
17170,d-Uw_uZyUys,3,102.687981859,128.411791383,0,-1,2,-3,2
17171,d-Uw_uZyUys,4,128.579138322,139.516553288,0,-1,2,-1,2
17172,d0QNH2vcDgU,0,-0.487528344671,12.9442176871,1,1,0,2,0
17173,d0QNH2vcDgU,1,11.9442176871,18.1124716553,1,1,0,1,0
17174,d0QNH2vcDgU,2,47.0344671202,49.7206349206,1,1,0,3,0
17175,d0QNH2vcDgU,3,49.189569161,54.7192743764,1,1,0,2,0
17176,d0QNH2vcDgU,4,55.0662131519,60.5160997732,1,1,0,2,0
17177,d0QNH2vcDgU,5,59.8353741497,72.8081632653,1,1,0,3,0
17178,d0QNH2vcDgU,6,71.8580498866,96.9832199546,1,1,0,2,0
17179,d0QNH2vcDgU,7,97.7492063492,113.63537415,1,1,0,2,0
17180,d0QNH2vcDgU,8,112.89478458,124.071655329,1,1,0,2,0
17181,d0QNH2vcDgU,9,123.071655329,127.414058957,1,1,0,1,0
17182,d0QNH2vcDgU,10,17.6013605442,20.6068027211,1,1,0,2,0
17183,d0QNH2vcDgU,11,126.414058957,130.946031746,1,1,0,1,0
17184,d0QNH2vcDgU,12,130.604535147,137.092063492,1,1,0,2,0
17185,d0QNH2vcDgU,13,136.521088435,145.482993197,1,1,0,2,0
17186,d0QNH2vcDgU,14,145.041723356,154.123356009,1,1,0,3,0
17187,d0QNH2vcDgU,15,19.6068027211,22.3029478458,1,1,0,1,0
17188,d0QNH2vcDgU,16,21.3029478458,28.6684807256,1,1,0,1,0
17189,d0QNH2vcDgU,17,27.6684807256,36.1814058957,1,1,0,2,0
17190,d0QNH2vcDgU,18,35.1814058957,38.2666666667,1,1,0,2,0
17191,d0QNH2vcDgU,19,37.2666666667,42.187755102,1,1,0,1,0
17192,d0QNH2vcDgU,20,41.8761904762,44.7020408163,1,0,0,0,0
17193,d0QNH2vcDgU,21,43.7020408163,47.3360544218,1,0,0,0,0
17194,d1CDP6sMuLA,0,0.899,14.71,1,1,0,2,2
17195,d1CDP6sMuLA,1,72.527,79.014,0,-1,1,-1,2
17196,d1CDP6sMuLA,2,78.593,89.171,1,1,1,2,2
17197,d1CDP6sMuLA,3,88.5,93.681,1,1,0,1,2
17198,d1CDP6sMuLA,4,120.338,129.3,1,1,0,1,2
17199,d1CDP6sMuLA,5,128.948,146.82,1,1,1,1,2
17200,d1CDP6sMuLA,6,153.642,169.898,1,1,0,3,2
17201,d1CDP6sMuLA,7,169.267,173.25,1,1,0,3,2
17202,d1CDP6sMuLA,8,22.031,31.791,1,1,0,2,2
17203,d1CDP6sMuLA,9,31.3,40.162,1,1,0,2,2
17204,d1CDP6sMuLA,10,41.986,48.683,1,1,1,1,2
17205,d1CDP6sMuLA,11,61.142,67.929,0,-1,1,-2,2
17206,d1CDP6sMuLA,12,67.558,73.117,1,1,0,1,2
17207,d38u9n5GOLM,0,0.311,6.469,1,1,0,3,0
17208,d38u9n5GOLM,1,44.38,57.563,1,1,0,1,0
17209,d38u9n5GOLM,2,56.623,61.843,1,1,0,2,0
17210,d38u9n5GOLM,3,66.241,78.086,1,1,0,2,0
17211,d38u9n5GOLM,4,77.685,87.006,1,1,0,3,0
17212,d38u9n5GOLM,5,90.196,97.991,1,1,0,2,0
17213,d38u9n5GOLM,6,113.074,118.484,1,1,0,1,0
17214,d38u9n5GOLM,7,133.229,138.369,1,1,0,2,0
17215,d38u9n5GOLM,8,137.718,143.418,1,1,0,1,0
17216,d38u9n5GOLM,9,142.707,150.242,1,1,0,2,0
17217,d38u9n5GOLM,10,149.282,156.139,1,1,0,2,0
17218,d38u9n5GOLM,11,10.687,19.629,1,1,0,3,0
17219,d38u9n5GOLM,12,155.438,164.949,1,1,0,3,0
17220,d38u9n5GOLM,13,18.629,25.506,1,1,0,3,0
17221,d38u9n5GOLM,14,26.142,32.081,1,1,0,3,0
17222,d3EeIRaMbbk,0,120.727,127.544,1,0,0,0,0
17223,d3EeIRaMbbk,1,51.674,60.945,1,0,0,0,0
17224,d3I7Ug-_3L0,0,0.0,9.652,1,1,1,1,0
17225,d3I7Ug-_3L0,1,9.26,18.581,1,1,1,2,0
17226,d3I7Ug-_3L0,2,65.173,75.203,0,-1,0,-2,0
17227,d3I7Ug-_3L0,3,112.905,118.564,0,-1,1,-1,0
17228,d3I7Ug-_3L0,4,125.706,134.807,1,1,1,1,0
17229,d3I7Ug-_3L0,5,134.087,149.105,1,1,1,2,0
17230,d3I7Ug-_3L0,6,18.06,25.107,0,-1,1,-1,0
17231,d3I7Ug-_3L0,7,30.193,41.36,1,1,1,1,0
17232,d3I7Ug-_3L0,8,40.888,45.829,0,-1,1,-1,0
17233,d3I7Ug-_3L0,9,45.398,51.576,0,-1,0,-1,0
17234,d3I7Ug-_3L0,10,58.119,65.744,1,0,0,0,0
17235,d7Dz34-cZ74,0,0.0,5.89,1,1,1,1,0
17236,d7Dz34-cZ74,1,154.001,164.759,1,1,1,1,0
17237,d7Dz34-cZ74,2,164.527,175.355,1,0,1,0,0
17238,d89Z_olwc2Y,0,46.985,59.179,1,1,5,1,0
17239,d89Z_olwc2Y,1,82.624,88.652,1,1,1,1,0
17240,d89Z_olwc2Y,2,87.652,94.08,0,-1,0,-1,0
17241,d89Z_olwc2Y,3,96.811,101.313,1,1,0,1,0
17242,d89Z_olwc2Y,4,109.662,125.568,1,0,1,0,0
17243,d89Z_olwc2Y,5,31.669,38.686,1,0,0,0,0
17244,d8BR6hsvzoY,0,0.0,2.797,1,0,0,0,1
17245,d8BR6hsvzoY,1,1.797,8.594,1,1,0,1,1
17246,d8BR6hsvzoY,2,7.883,14.092,1,0,0,0,1
17247,d8BR6hsvzoY,3,13.092,19.27,1,0,0,0,1
17248,d8BR6hsvzoY,4,18.27,23.79,1,1,0,1,1
17249,d8BR6hsvzoY,5,22.79,27.97,1,0,0,0,1
17250,d8BR6hsvzoY,6,26.97,32.709,1,1,0,1,1
17251,d8BR6hsvzoY,7,31.859,36.511,1,0,0,0,1
17252,d8BR6hsvzoY,8,35.78,44.872,1,1,0,1,1
17253,d8BR6hsvzoY,9,43.941,50.249,1,0,0,0,1
17254,d99mfGIenCo,0,1.17868480726,5.18185941043,1,1,0,1,0
17255,d99mfGIenCo,1,4.52108843537,9.51201814059,1,1,0,1,0
17256,d99mfGIenCo,2,47.862585034,54.1904761905,0,-1,0,-1,0
17257,d99mfGIenCo,3,53.9487528345,69.9746031746,1,1,0,1,0
17258,d99mfGIenCo,4,69.5133786848,77.2680272109,1,1,0,1,0
17259,d99mfGIenCo,5,76.8866213152,86.6965986395,1,0,2,0,0
17260,d99mfGIenCo,6,86.4448979592,101.802267574,1,1,0,1,0
17261,d99mfGIenCo,7,100.802267574,111.520181406,1,1,2,1,0
17262,d99mfGIenCo,8,111.148752834,121.088435374,1,1,0,1,0
17263,d99mfGIenCo,9,120.357823129,122.844444444,1,1,0,1,0
17264,d99mfGIenCo,10,8.90113378685,12.8943310658,1,1,0,2,0
17265,d99mfGIenCo,11,11.9242630385,23.370521542,1,1,0,1,0
17266,d99mfGIenCo,12,22.8594104308,29.5365079365,1,1,0,1,0
17267,d99mfGIenCo,13,29.2149659864,39.8131519274,1,1,0,2,0
17268,d99mfGIenCo,14,39.252154195,45.1410430839,1,1,0,1,0
17269,d99mfGIenCo,15,44.1410430839,47.8648526077,1,0,0,0,0
17270,dBWvtPeHpWM,0,0.0,5.85,1,1,0,2,1
17271,dBWvtPeHpWM,1,5.948,8.963,0,-1,0,-1,1
17272,dBWvtPeHpWM,2,40.699,48.863,1,1,0,1,1
17273,dBWvtPeHpWM,3,48.092,60.217,1,1,0,2,1
17274,dBWvtPeHpWM,4,8.392,11.088,1,0,0,0,1
17275,dBWvtPeHpWM,5,10.088,12.625,0,-1,0,-1,1
17276,dBWvtPeHpWM,6,11.785,13.832,1,1,0,1,1
17277,dBWvtPeHpWM,7,12.832,18.432,1,1,0,1,1
17278,dBWvtPeHpWM,8,17.721,24.508,0,-1,3,-1,1
17279,dBWvtPeHpWM,9,23.538,30.355,1,1,0,1,1
17280,dBWvtPeHpWM,10,29.893,39.743,1,1,0,2,1
17281,dBWvtPeHpWM,11,39.033,41.699,1,1,0,3,1
17282,dCDAcBR505Q,0,59.167,65.405,1,0,1,0,0
17283,dCDAcBR505Q,1,73.045,80.71,1,0,1,0,0
17284,dCDAcBR505Q,2,114.062,123.224,0,-1,0,-1,0
17285,dDFyJp_OkeA,0,14.568,34.595,1,1,0,2,0
17286,dDFyJp_OkeA,1,33.745,38.526,1,1,0,2,0
17287,dDFyJp_OkeA,2,37.526,50.698,1,1,0,1,0
17288,dDFyJp_OkeA,3,49.698,63.589,1,1,0,2,0
17289,dDFyJp_OkeA,4,71.03,75.602,1,1,0,2,0
17290,dEBug0QYayY,0,0.0,12.036,1,1,0,1,0
17291,dEDbm2ubVRQ,0,0.0,3.466,0,-1,0,-1,1
17292,dEDbm2ubVRQ,1,4.322,9.033,0,-1,4,-2,1
17293,dEDbm2ubVRQ,2,8.033,16.037,1,1,0,1,1
17294,dEDbm2ubVRQ,3,29.654,39.404,1,1,2,1,1
17295,dEDbm2ubVRQ,4,38.644,44.373,1,1,2,1,1
17296,dEDbm2ubVRQ,5,43.672,60.426,1,0,0,0,1
17297,dEXSb0CfodU,0,4.002,8.015,1,0,2,0,0
17298,dH0FmwvOzs0,0,29.185,35.054,1,1,0,1,0
17299,dH0FmwvOzs0,1,34.054,41.1,1,0,1,0,0
17300,dHk--ExZbHs,0,0.0124716553288,8.94217687075,1,1,0,1,2
17301,dHk--ExZbHs,1,57.3621315193,71.1507936508,1,1,2,1,2
17302,dHk--ExZbHs,2,72.0088435374,96.6827664399,1,1,0,1,2
17303,dHk--ExZbHs,3,96.6827664399,109.95260771,1,0,0,0,2
17304,dJ5MXl66-UQ,0,0.0,15.119,1,1,0,1,0
17305,dJ5MXl66-UQ,1,15.067,20.876,1,1,0,1,0
17306,dJ5MXl66-UQ,2,27.948,32.23,1,0,0,0,0
17307,dJ5MXl66-UQ,3,72.786,86.417,1,1,0,2,0
17308,dLmtsRyRH4s,0,6.137,12.186,1,1,2,1,0
17309,dLzsNc_hzkQ,0,0.0,20.627,0,-1,5,-1,0
17310,dLzsNc_hzkQ,1,19.846,27.461,1,0,0,0,0
17311,dOSyvhYsfFo,0,17.142,33.428,1,1,0,1,0
17312,dQ56b0bqmc8,0,-0.487528344671,108.906122449,1,1,0,1,0
17313,dQ56b0bqmc8,1,107.975963719,117.057596372,1,0,0,0,0
17314,dQ56b0bqmc8,2,116.057596372,200.907029478,1,0,0,0,0
17315,dQ56b0bqmc8,3,201.134240363,211.812244898,1,1,0,1,0
17316,dR68gbeOWOc,0,0.939,13.273,1,1,0,1,2
17317,dR68gbeOWOc,1,16.075,21.734,1,1,0,1,2
17318,dSax_7klbfE,0,0.0,6.928,1,1,0,1,0
17319,dSax_7klbfE,1,6.347,22.672,0,-1,1,-1,0
17320,dSax_7klbfE,2,101.291,115.81,1,0,1,0,0
17321,dSax_7klbfE,3,115.22,119.402,1,1,0,1,0
17322,dSax_7klbfE,4,118.402,129.649,1,1,0,1,0
17323,dSax_7klbfE,5,31.39,37.927,1,1,1,1,0
17324,dSax_7klbfE,6,37.217,47.346,1,0,1,0,0
17325,dTcz1am1eUw,0,0.0,6.529,1,1,0,1,2
17326,dTcz1am1eUw,1,11.745,16.426,1,1,0,2,2
17327,dTcz1am1eUw,2,15.426,40.342,1,0,0,0,2
17328,dWfgSGnd9zM,0,0.0,9.652,1,1,0,2,0
17329,dWfgSGnd9zM,1,18.4,24.398,1,1,1,1,0
17330,dWfgSGnd9zM,2,24.067,29.417,1,1,0,2,0
17331,dWfgSGnd9zM,3,29.075,37.738,1,1,0,1,0
17332,dWfgSGnd9zM,4,37.506,41.36,1,0,0,0,0
17333,dWfgSGnd9zM,5,41.068,47.825,1,1,0,1,0
17334,dXMAS2tIknw,0,-0.487528344671,5.49115646259,1,0,0,0,0
17335,dXMAS2tIknw,1,8.77142857143,16.0272108844,1,0,0,0,0
17336,dXMAS2tIknw,2,16.4240362812,27.0321995465,1,1,0,2,0
17337,dXMAS2tIknw,3,26.9800453515,32.6693877551,1,0,0,0,0
17338,dXMAS2tIknw,4,33.4353741497,41.9283446712,1,1,1,1,0
17339,dXMAS2tIknw,5,41.7963718821,46.1587301587,0,-1,1,-1,0
17340,dXMAS2tIknw,6,45.4780045351,49.4612244898,1,0,0,0,0
17341,dYgmvmFegkQ,0,0.330612244898,4.17414965986,1,1,0,1,3
17342,dYgmvmFegkQ,1,4.70068027211,13.1337868481,1,1,0,1,3
17343,dYgmvmFegkQ,2,14.4984126984,22.422675737,1,1,0,1,3
17344,dYgmvmFegkQ,3,22.1709750567,25.1764172336,1,1,1,1,3
17345,dYgmvmFegkQ,4,34.4929705215,40.1823129252,1,1,0,2,3
17346,dYgmvmFegkQ,5,39.9605442177,44.0235827664,1,1,0,1,3
17347,dYgmvmFegkQ,6,43.5723356009,54.6394557823,1,1,0,1,3
17348,dYyg91d7zjY,0,18.05,24.448,0,-1,2,-2,0
17349,dYyg91d7zjY,1,23.448,28.2,0,-1,2,-1,0
17350,dZK01jhM27k,0,0.0,6.988,1,1,0,1,0
17351,dZK01jhM27k,1,8.931,20.437,1,1,3,1,0
17352,dZK01jhM27k,2,43.273,53.572,0,-1,2,-1,0
17353,dZolFNqR-hA,0,0.0,3.087,1,0,1,0,0
17354,damyXH7mBic,0,54.837,65.565,1,1,0,1,0
17355,damyXH7mBic,1,17.821,23.7,1,0,0,0,0
17356,dbH51F5Zqi4,0,0.0,22.812,1,1,0,1,0
17357,dbpGH5iP0GE,0,11.416553288,17.3131519274,1,1,0,1,0
17358,dbpGH5iP0GE,1,17.712244898,22.9603174603,1,0,0,0,0
17359,dbpGH5iP0GE,2,23.6886621315,37.7167800454,1,0,0,0,0
17360,dcUlt6zk_S0,0,8.223,17.254,1,1,0,1,0
17361,dcUlt6zk_S0,1,29.634,38.855,1,1,0,1,0
17362,dcUlt6zk_S0,2,38.504,44.842,1,1,0,2,0
17363,ddWHTdJz2O8,0,0.0,16.546,0,-1,0,-1,2
17364,ddWHTdJz2O8,1,16.065,29.187,0,-1,0,-1,2
17365,ddWHTdJz2O8,2,28.796,42.986,1,1,0,1,2
17366,ddix4XuaUlY,0,29.015,45.56,1,1,0,1,0
17367,dlE05KC95uk,0,50.307,57.074,1,1,3,1,2
17368,dlE05KC95uk,1,56.832,63.579,1,1,0,2,2
17369,dlE05KC95uk,2,66.5,83.933,1,1,2,2,2
17370,dlE05KC95uk,3,84.569,104.247,1,1,5,2,2
17371,dlE05KC95uk,4,105.941,115.78,1,1,0,1,2
17372,dlE05KC95uk,5,115.239,130.218,1,1,0,2,2
17373,dlE05KC95uk,6,6.846,13.064,1,1,0,1,2
17374,dlE05KC95uk,7,22.7,30.804,1,0,0,0,2
17375,dlE05KC95uk,8,38.474,46.079,1,1,0,1,2
17376,dqragS38hCk,0,8.30249433107,15.937414966,0,-1,0,-2,0
17377,dqragS38hCk,1,53.4698412698,56.3256235828,1,0,2,0,0
17378,dqragS38hCk,2,15.1868480726,21.9836734694,0,-1,0,-1,0
17379,dqragS38hCk,3,21.1233560091,25.8049886621,1,0,0,0,0
17380,dqragS38hCk,4,39.780952381,43.2054421769,1,1,0,1,0
17381,dqragS38hCk,5,44.1011337868,48.3038548753,1,1,0,1,0
17382,dqragS38hCk,6,47.6829931973,50.1197278912,1,1,0,1,0
17383,dqragS38hCk,7,49.189569161,52.6439909297,0,-1,3,-1,0
17384,dqragS38hCk,8,51.6439909297,54.4698412698,1,0,0,0,0
17385,dsob2MgUPpA,0,0.77959183673,4.17414965986,1,1,0,2,0
17386,dsob2MgUPpA,1,3.82267573696,8.39455782313,1,1,0,3,0
17387,dsob2MgUPpA,2,36.7777777778,40.1424036281,1,1,0,3,0
17388,dsob2MgUPpA,3,39.5714285714,42.0879818594,1,1,0,1,0
17389,dsob2MgUPpA,4,41.0879818594,44.7818594104,1,1,0,3,0
17390,dsob2MgUPpA,5,43.7818594104,46.547845805,1,1,0,3,0
17391,dsob2MgUPpA,6,45.547845805,47.9247165533,1,1,0,1,0
17392,dsob2MgUPpA,7,47.2839002268,56.3655328798,1,1,0,2,0
17393,dsob2MgUPpA,8,56.4829931973,60.1968253968,1,1,0,3,0
17394,dsob2MgUPpA,9,59.7555555556,61.6634920635,1,1,0,1,0
17395,dsob2MgUPpA,10,7.9433106576,15.9074829932,1,1,0,3,0
17396,dsob2MgUPpA,11,15.1569160998,17.453968254,1,1,0,3,0
17397,dsob2MgUPpA,12,18.5990929705,28.0897959184,1,1,0,2,0
17398,dsob2MgUPpA,13,27.0897959184,29.1473922902,1,1,0,2,0
17399,dsob2MgUPpA,14,28.7959183673,31.5120181406,1,1,0,3,0
17400,dsob2MgUPpA,15,31.3800453515,36.2113378685,1,1,0,3,0
17401,dt641WxonBI,0,1.408,9.013,1,1,0,1,1
17402,dt641WxonBI,1,11.755,23.361,1,1,0,1,1
17403,dxsPkcG-Q30,0,0.0,5.072,1,1,1,1,2
17404,dxsPkcG-Q30,1,17.292,30.195,1,1,1,1,2
17405,dyZdiWNflko,0,0.0,7.417,1,1,0,1,0
17406,dyZdiWNflko,1,6.985,12.535,1,1,0,1,0
17407,dyZdiWNflko,2,11.974,16.985,1,1,0,1,0
17408,dyZdiWNflko,3,16.604,18.621,1,1,0,1,0
17409,dyZdiWNflko,4,18.06,23.45,1,1,0,1,0
17410,dyZdiWNflko,5,22.75,25.117,1,1,0,1,0
17411,dyZdiWNflko,6,24.516,28.469,1,1,0,1,0
17412,dyZdiWNflko,7,27.798,30.824,1,1,0,1,0
17413,dyZdiWNflko,8,30.223,39.085,1,1,0,1,0
17414,dyZdiWNflko,9,38.693,42.597,1,1,0,1,0
17415,dzSv6GwfF-0,0,16.414,22.522,0,-1,0,-1,0
17416,e-2QlzFeyNU,0,30.722,37.578,1,1,0,2,0
17417,e-2QlzFeyNU,1,78.483,85.599,0,-1,2,-1,0
17418,e0hYEr848TE,0,0.0,4.384,1,1,0,1,0
17419,e0ltF8zpEcw,0,0.041,6.948,0,-1,0,-1,0
17420,e0ltF8zpEcw,1,7.824,13.443,0,-1,0,-2,0
17421,e0ltF8zpEcw,2,13.201,23.8,1,0,0,0,0
17422,e0ltF8zpEcw,3,23.239,26.932,1,1,0,1,0
17423,e0ltF8zpEcw,4,26.501,29.616,1,1,1,1,0
17424,e0ltF8zpEcw,5,28.616,37.798,1,1,0,1,0
17425,e0ltF8zpEcw,6,38.524,45.62,1,0,1,0,0
17426,e0ltF8zpEcw,7,46.825,51.277,1,0,5,0,0
17427,e0ltF8zpEcw,8,51.454,55.228,1,1,0,1,0
17428,e1E5W_ZefmY,0,0.0,22.193,1,1,0,1,0
17429,e1E5W_ZefmY,1,80.788,88.443,0,-1,2,-1,0
17430,e1E5W_ZefmY,2,24.226,29.626,1,0,2,0,0
17431,e1E5W_ZefmY,3,29.474,35.693,1,0,0,0,0
17432,e1E5W_ZefmY,4,35.491,47.156,1,0,0,0,0
17433,e1E5W_ZefmY,5,65.233,70.753,1,0,0,0,0
17434,e1E5W_ZefmY,6,75.48,81.059,1,0,0,0,0
17435,e7_2U4lm6TE,0,0.0,2.428,1,1,0,2,0
17436,e7_2U4lm6TE,1,56.383,64.437,1,1,0,2,0
17437,e7_2U4lm6TE,2,63.437,70.104,1,1,0,1,0
17438,e7_2U4lm6TE,3,69.104,72.259,1,1,0,1,0
17439,e7_2U4lm6TE,4,72.826,79.683,1,1,0,2,0
17440,e7_2U4lm6TE,5,85.427,91.825,0,-1,4,-1,0
17441,e7_2U4lm6TE,6,6.806,14.541,1,1,0,1,0
17442,e7_2U4lm6TE,7,101.97,106.561,0,-1,4,-2,0
17443,e7_2U4lm6TE,8,107.617,116.249,0,-1,2,-2,0
17444,e7_2U4lm6TE,9,124.608,130.188,0,-1,4,-2,0
17445,e7_2U4lm6TE,10,129.188,136.723,1,0,0,0,0
17446,e7_2U4lm6TE,11,13.541,21.185,1,1,0,1,0
17447,e7_2U4lm6TE,12,143.894,152.467,1,0,3,0,0
17448,e7_2U4lm6TE,13,151.926,162.654,0,-1,0,-1,0
17449,e7_2U4lm6TE,14,186.707,192.805,1,0,0,0,0
17450,e7_2U4lm6TE,15,20.185,32.4,1,1,0,2,0
17451,e7_2U4lm6TE,16,32.328,45.45,1,1,0,1,0
